transcription_text,start,stop,path
ขอทราบเบอร์มือถือของคุณ %name% ค่ะ,33.3,35.34,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-139-40239001455516407-5238466.wav
ขอทราบเบอร์มือถือของคุณ %name% ค่ะ,38.3,40.71,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-139-40239001455505717-5165445.wav
ขอทราบเบอร์มือถือติดต่อคุณ %name% ด้วยค่ะ,57.65,60.28,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-131-40231001455505742-5165627.wav
ขอทราบเบอร์มือถือของคุณ %name% ค่ะ,65.8,68.45,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-139-40239001455502398-5145920.wav
ขอทราบเบอร์มือถือที่สามารถติดต่อได้สะดวกค่ะ,55.84,58.91,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-122-40222001455523224-5285641.wav
ขอทราบเบอร์มือถือของคุณ %name% ค่ะ,59.6,61.79,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-139-40239001455516102-5236937.wav
ขอทราบเบอร์มือถือติดต่อด้วยนะคะ,64.65,67.1,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-131-40231001455511874-5209584.wav
ขอทราบเบอร์มือถือด้วยนะคะ,121.05,122.68,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-123-40223001455515822-5234947.wav
ขอทราบเบอร์มือถือที่ติดต่อได้สะดวกค่ะ,58.25,60.5,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-153-40253001455523735-5286832.wav
ขอทราบเบอร์มือถือติดต่อด้วยค่ะ,43.45,45.6,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-131-40231001455527586-5309938.wav
ครับ ขอทราบเบอร์มือถือที่ติดต่อได้สะดวกครับ,58.1,60.9,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-163-40263001455185331-4099159.wav
ขอทราบเบอร์มือถือที่สามารถติดต่อได้สะดวกค่ะ,32.72,36.45,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-199-40299001455171476-3982764.wav
ขอทราบเบอร์มือถือลูกค้านะคะ,45.14,47.35,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-123-40223001455501764-5142937.wav
ขอทราบเบอร์มือถือติดต่อด้วยค่ะ,41.9,43.95,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-131-40231001455512044-5210911.wav
ขอทราบเบอร์มือถือติดต่อด้วยค่ะ,47.75,49.92,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-131-40231001455530561-5324852.wav
ขอทราบเบอร์มือถือที่ติดต่อได้สะดวกค่ะ,50,52.5,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-153-40253001455506523-5169910.wav
ขอทราบเบอร์มือถือที่สามารถติดต่อได้สะดวกค่ะ,37.75,40.33,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-174-40274001455520982-5267884.wav
ขอทราบเบอร์มือถือลูกค้าด้วยนะคะ,43.75,45.59,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-123-40223001455524049-5288921.wav
ขอทราบเบอร์มือถือที่สามารถติดต่อสะดวกค่ะ,39.53,42.38,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-176-40276001455530720-5326430.wav
ขอทราบเบอร์มือถือที่สามารถติดต่อได้สะดวกค่ะ,43.5,46.46,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-190-40290001455502238-5145301.wav
ขอทราบเบอร์มือถือติดต่อด้วยนะคะ,38.75,40.89,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-131-40231001455516683-5241423.wav
ขอทราบเบอร์มือถือที่สามารถติดต่อได้สะดวกค่ะ,30.09,33.13,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-190-40290001455517000-5244326.wav
ขอทราบเบอร์มือถือติดต่อด้วยค่ะ,54.6,56.75,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-131-40231001455527299-5308305.wav
ขอทราบเบอร์มือถือติดต่อด้วยค่ะ,65.5,67.41,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-131-40231001455512841-5215784.wav
ขอทราบเบอร์มือถือที่สามารถติดต่อได้สะดวกค่ะ,37.6,40.45,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-174-40274001455527278-5308287.wav
ขอทราบเบอร์มือถือติดต่อด้วยค่ะ,45.11,47.32,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-131-40231001455501725-5142811.wav
ขอทราบเบอร์มือถือค่ะ,47.45,48.89,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-139-40239001455527585-5309931.wav
ขอทราบเบอร์มือถือลูกค้าด้วยนะคะ,67.76,69.6,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-123-40223001455528589-5312419.wav
ขอทราบเบอร์มือถือนะคะ ที่สามารถติดต่อได้สะดวกค่ะ,33.85,36.83,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-174-40274001455501954-5143670.wav
ขอทราบเบอร์มือถือที่ลูกค้าต้องการเปลี่ยนแปลงค่ะ,45.7,48.75,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-210-40310001455516155-5237111.wav
ขอทราบเบอร์มือถือที่สามารถติดต่อสะดวกค่ะ,41.54,44.13,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-174-40274001455346802-4707786.wav
ขอทราบเบอร์มือถือติดต่อนะคะ,30.8,32.82,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-131-40231001455512503-5213918.wav
ขอทราบเบอร์มือถือที่ติดต่อได้สะดวกค่ะ,31.01,33.45,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-153-40253001455530984-5327051.wav
ขอทราบเบอร์มือถือติดต่อคุณ %name% ด้วยนะคะ,98.2,100.59,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-131-40231001455505526-5164252.wav
ขอทราบเบอร์มือถือที่สามารถติดต่อได้สะดวกค่ะ,31.5,34.42,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-192-40292001455513636-5221917.wav
ขอทราบเบอร์มือถือลูกค้านะคะ,30.8,32.36,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-123-40223001455516526-5239712.wav
ขอทราบเบอร์มือถือของคุณ %name% ค่ะ,41.5,43.85,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-139-40239001455502047-5143975.wav
ขอทราบเบอร์มือถือค่ะ,50.42,52.07,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-139-40239001455347795-4715406.wav
ขอทราบเบอร์มือถือที่สามารถติดต่อสะดวกค่ะ,34.45,37.1,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-176-40276001455510235-5197475.wav
ขอทราบเบอร์มือถือลูกค้าค่ะ,53,55.06,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-167-40267001455332904-4631268.wav
ขอทราบเบอร์มือถือที่สามารถติดต่อได้สะดวกค่ะ,46.55,49.55,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-190-40290001455523800-5286960.wav
ขอทราบเบอร์มือถือที่สามารถติดต่อได้สะดวกค่ะ,40.29,43.28,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-190-40290001455509428-5191881.wav
ขอทราบเบอร์มือถือติดต่อด้วยนะคะ,42.65,44.74,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-131-40231001455502078-5144118.wav
ครับ ขอทราบเบอร์มือถือที่สามารถติดต่อได้สะดวกครับ,34.53,37.52,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-183-40283001455527761-5310447.wav
ขอทราบเบอร์มือถือค่ะ,54.3,56.15,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-126-40226001455512652-5214683.wav
ขอทราบเบอร์มือถือติดต่อคุณ %name% นะคะ,44.45,46.66,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-131-40231001455502433-5146069.wav
ขอทราบเบอร์มือถือลูกค้าด้วยนะคะ,45.4,47.41,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-123-40223001455528324-5311442.wav
ขอทราบเบอร์มือถือของคุณ %name% ค่ะ,88.05,90.43,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-131-40231001455524320-5290821.wav
ขอทราบเบอร์มือถือที่ติดต่อได้สะดวกค่ะ,33.8,36.05,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-153-40253001455159736-3898483.wav
ขอทราบเบอร์มือถือนะคะ,36.2,37.89,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-123-40223001455516256-5237613.wav
ขอทราบเบอร์มือถือที่สามารถติดต่อได้สะดวกค่ะ,54.31,57.42,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-192-40292001455509092-5190503.wav
ขอทราบเบอร์มือถือที่สามารถติดต่อสะดวกค่ะ,54.95,57.54,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-174-40274001455329850-4614631.wav
ขอทราบเบอร์มือถือของคุณ %name% ค่ะ,45.39,47.61,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-13/ch-139-40239001455356364-4759219.wav
ขอทราบเบอร์มือถือลูกค้าที่สามารถติดต่อได้สะดวกค่ะ,28.55,32.11,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-180-40280001455532762-5336473.wav
ขอทราบเบอร์มือถือ ที่ติดต่อได้สะดวกค่ะ,39.93,42.4,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-153-40253001455502374-5145850.wav
ขอทราบเบอร์มือถือที่สามารถติดต่อได้สะดวกค่ะ,32.27,35.34,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-192-40292001455523695-5286785.wav
ขอทราบเบอร์มือถือของคุณ %name% ค่ะ,47.02,49.1,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-139-40239001455508935-5189617.wav
ขอทราบเบอร์มือถือของคุณ %name% ค่ะ,45.74,48.5,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-139-40239001455181908-4073722.wav
ขอทราบเบอร์มือถือที่ติดต่อได้สะดวกค่ะ,47.46,50.45,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-11/ch-166-40266001455174278-4005330.wav
ขอทราบเบอร์มือถือที่ติดต่อได้สะดวกค่ะ,50.3,52.75,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20160200_CMSHY_P1/2016-02-15/ch-153-40253001455502081-5144141.wav
