transcription_text,start,stop,path
ค่ะ ขอสอบถามเรื่องการปิดบัญชีของ %name% น่ะค่ะ,3.94,8.69,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-05-04/ch-70-40170001493866983-23635.wav
ยอดค้างชำระน่ะครับ จะปิดยอดน่ะครับ จะปิดบัญชีอ่ะครับ,8.1,12.15,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-25/ch-42-40142001493107270-56780.wav
สวัสดีค่ะ %?% จะสอบถาม เอ่อ ยอดชำระของอิออนน่ะค่ะพี่ พอดีว่าอยากจะปิด ไอ้ อยากจะปิดบัญชีอ่ะค่ะ ไม่ทราบว่าต้องชำระทั้งหมดเท่าไหร่เอ่ย,3.53,12.68,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-05-01/ch-29-40129001493611230-109117.wav
สวัสดีค่ะ พอดีอยากทราบยอด อ่า ชำระปิดบัญชีของวันเนี้ยค่ะ,3.26,10.4,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-05-04/ch-29-40129001493875555-27439.wav
ค่ะ ถ้าจะถาม สอบถามยอดในการชำระวันนี้ ปิดบัญชีอ่ะค่ะ,4.2,8.25,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-24/ch-17-40117001493006480-45999.wav
ค่ะ ค่ะ ค่ะ ขอยอดตัวปิดบัญชีค่ะ,92.3,96.16,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-14/ch-11-40111001492138807-981572.wav
ถ้าว่าปิดบัญชีคือเท่าไหร่,81.81,83.18,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-14/ch-11-40111001492138807-981572.wav
แล้วถ้า ถ้าสมมติว่าจะปิดบัญชีอ่ะค่ะ,122.13,124.31,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-14/ch-11-40111001492153668-984182.wav
อ่า แล้วถ้างั้น ยอดปิดบัญชีผมตอนนี้เท่าไหร่,185.2,187.75,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-17/ch-25-40125001492408940-1087178.wav
อ๋อ ปิดบัญชีแล้วใช่ไหมคะ แล้วตอนนี้,86.33,89.9,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-05-02/ch-48-40148001493701689-120582.wav
ตัดชื่อของฉันออกไปจากระบบเลยเนี่ยทำยังไงได้บ้าง ก็คือต้องปิดบัญชีตรงนี้หมดเลย ถูกต้องมั้ย,648.99,653.96,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-14/ch-55-40155001492149727-983832.wav
หมายถึงว่า ใช่ค่ะ ถ้าเกิดว่าดิฉันจะปิดบัญชีทั้งหมด,641.15,644.35,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-14/ch-55-40155001492149727-983832.wav
ครับ จะขอแยกยอดปิดบัญชีครับ,4.05,6.53,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-05-02/ch-17-40117001493708705-123704.wav
หรือว่าเราปิดบัญชีไปเลย,303.35,305.1,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-30/ch-32-40132001493521718-104660.wav
ค่ะ เพราะว่าทาง พอดีว่าไปกู้เงิน กู้เงินสร้างบ้าน แล้วทีนี้ทางธนาคาร เขาให้ปิดบัญชีค่ะ เพราะว่าธนาคารเขาจะปิดให้,85.4,93.49,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-30/ch-32-40132001493521718-104660.wav
ที่ส่งมาให้อ่ะค่ะ เอกสารที่ไปชำระฮ่ะ พอดีว่าจะไปปิดบัญชีอ่ะค่ะ,79,83.35,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSKK_P1/2017-04-30/ch-32-40132001493521718-104660.wav
คือปิดบัญชี แต่พี่ก็ยังใช้บัตรอันนี้อยู่ได้ใช่ไหมคะ,55.4,58.7,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-26/ch-106-60206001493193762-153445.wav
ค่ะ ปิดบัญชีอ่ะค่ะ,53.5,55.05,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-26/ch-106-60206001493193762-153445.wav
ทีนี้ ที่ตู้เค้าบอกว่า กรุณากดยอดเงินน้อยกว่าหรือเลือกปิดบัญชี อะไรเงี้ย ไม่แน่ใจว่ามันเกิดจากอะไร,7.85,15.05,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-27/ch-73-60173001493272983-241273.wav
อืม ไปปิดบัญชีที่เซเว่นค่ะ,374.45,379.05,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-27/ch-68-60168001493269203-232724.wav
เอ่อ ปิดบัญชีแล้วอ่ะ ทาง %(คะ)% ทางคุณน่ะ จะยื่นปิดเครดิตบูโรให้,224.58,230.3,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-27/ch-68-60168001493269203-232724.wav
ค่ะ แล้ว เอ่อ มันไม่ %(ย่ะ)% ยังไม่ได้มี จัดส่งเอกสารการปิดบัญชีมาให้ใช่ไหมคะ,205.62,211.28,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-27/ch-68-60168001493269203-232724.wav
ซึ่งตอนนั้นน่ะ ดิฉัน %อีเมล [เมล]% เอกสารการปิดบัญชีไปให้,122.61,126.67,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-27/ch-68-60168001493269203-232724.wav
พอดีดิฉันปิดบัญชีไปแล้วตั้งแต่ อ่า ประมาณกลางปีที่แล้วอ่ะฮ่ะ,6.38,11.75,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-27/ch-68-60168001493269203-232724.wav
ขอยอดปิดบัญชีหน่อยค่ะ,622.1,624.05,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-27/ch-70-60170001493266665-228389.wav
ส่งเอกสารแจ้งขอหนังสือปิดบัญชีไปค่ะ,7.65,10.55,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-24/ch-75-60175001493021315-240550.wav
ก็คือบัตรตัวนี้ไม่ได้ใช้แล้วแต่ว่ามัน มันยังมีบัญชีอยู่ ก็เลยจะแจ้งปิดบัญชีไปเลยอ่ะค่ะ,75.3,81.65,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-27/ch-76-60176001493280044-262520.wav
พอดีจะแจ้งปิดบัญชีอ่ะค่ะ พอดีว่าไปไปเช็กเครดิต,71.3,75.1,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-27/ch-76-60176001493280044-262520.wav
ค่ะ จะขอแจ้งปิดบัญชีอ่ะค่ะ,6.02,8.35,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-27/ch-76-60176001493280044-262520.wav
ต้องผ่อน เอ่อ เหมือนกับว่าผมปิดบัญชีไปแล้ว ต้องรอเดือนนึงถึงจะผ่อนของชิ้นต่อไปได้,13.7,19.3,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-27/ch-63-60163001493272946-241264.wav
ค่ะ สวัสดีค่ะ อ่า จะสอบถามยอดปิดบัญชีวันเนี้ยค่ะ ทุกยอดเลยค่ะ,1.71,6.39,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-24/ch-84-60184001493017840-232001.wav
%สวัสดี [หวัดดี]% ค่ะ ติดต่อปิดบัญชี,4,6.5,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-23/ch-73-60173001492916465-203103.wav
สองสัปดาห์หลังปิดบัญชี,151.55,153.88,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-10/ch-2-80102001491804281-39172.wav
สองหมื่น สองหมื่นเหมือนกัน ปกตินี้ถ้าถ้าชำระปิดบัญชีแล้วบริษัทจะออกหนังสือรับรองให้ได้ภายในกี่วันอ่ะคะ,140.3,147.94,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-10/ch-2-80102001491804281-39172.wav
สามหมื่นหกพัน ยอดหนี้อ่ะคะ ยอดปิดบัญชี,90.35,93.07,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-10/ch-2-80102001491804281-39172.wav
ใช่ครับ ก็คือตอนเนี้ยไปอายัดบัตรทั้งหมดแล้ว แล้วก็ปิดบัญชีกับอิออนแล้ว,27.87,33.35,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170400_CMSBKK_P1/2017-04-04/ch-38-80138001491276505-21557.wav
เอางั้นก็แล้วกัน แล้วก็เดี๋ยวถ้ามีเงินก้อนเมื่อไหร่ ก็จะติดต่อเข้ามาแล้วขอปิดบัญชี,533,538.65,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20170622_ACSS_OC/20170622/span06-01-10601001495615413-172.wav
อ่า รับสำเนา สำเนาถูกต้อง แล้วก็ว่าขอชำระปิดบัญชี ขอ,88.25,93.41,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20170622_ACSS_OC/20170622/span06-03-10603001495610540-186.wav
อ๋อ ปิดบัญชีวันนี้เลย,60.55,62.2,\\192.168.1.70\Data1\Logger\ACU\ACSS_COLLECTION\20170622_ACSS_OC/20170622/span12-08-31208001496023073-33.wav
ผมก็จะได้รู้ว่าค่าของเท่าไหร่อะไรอย่างเงี้ยก็จะได้ปิด ปิดบัญชี,205.59,209.71,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COKKK_P1/2017-04-11/ch-09-10109001491894269-3925785.wav
วันจันทร์จะไปปิดบัญชีเลยค่ะ,25.5,27.34,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COKKK_P1/2017-04-08/ch-51-10151001491634796-3440112.wav
วันจันทร์จะไปปิดบัญชีค่ะ,54.82,56.95,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COKKK_P1/2017-04-08/ch-51-10151001491634796-3440112.wav
ค่ะ ค่ะ เข้าใจค่ะ วัน วันจันทร์จะไป จะไปปิดบัญชีค่ะ,48.15,53.01,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COKKK_P1/2017-04-08/ch-51-10151001491634796-3440112.wav
ยอดปิดบัญชีเลย,126.08,127.9,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COKKK_P1/2017-04-08/ch-41-10141001491621861-3392808.wav
ก็เลยถามว่า ปกติเขาปิดบัญชีหรือยัง เขาปิดบัญชีหรือยัง,92.45,96.62,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COKKK_P1/2017-04-17/ch-08-10108001492414817-285328.wav
คือ ถามว่าไม่เกินกี่วันคะ ที่ว่าจะปิดบัญชีค่ะ,78.45,81.35,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COKKK_P1/2017-04-17/ch-08-10108001492414817-285328.wav
ก็ให้ลูกสาวเสียให้ตลอด แต่เห็นเขาบอกว่า ถ้าปิดบัญชีแม่ต้องไปปิดเอง,310.8,316.8,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-21/ch-95-20195001492762522-852535.wav
มีที่เขาเปิดให้บริการมั้ย จะไปปิดบัญชี ปิดบัตรเลย,238.15,243.35,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-21/ch-95-20195001492762522-852535.wav
ไม่ พูดถึงว่า ที่สาขา %address (พังโคน)% นี่ เราจะไปปิดบัญชีจ่ายเลยได้มั้ย,99.62,105.7,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-21/ch-95-20195001492762522-852535.wav
สักหมื่นนึงผมก็โอเคแล้ว ผมก็ยังไปผ่อนได้ แปดพันเก้าพันผมก็ผ่อนได้ ผมอยากจะมาปิดบัญชี ไอ่เงินกู้ค่าบ้านเขาเนี่ยแหละ,274.22,282.74,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-19/ch-138-20238001492585982-204147.wav
ผมไปปิดบัญชีแล้วก็ทำใหม่ เขาก็ให้มาสามหมื่น,264.85,267.96,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-19/ch-138-20238001492585982-204147.wav
ทั้งหมดค่ะ ยอดทั้งหมดที่จะปิดบัญชีทองและโทรศัพท์ค่ะ,47.2,52.3,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-20/ch-84-20184001492676700-584306.wav
อืม เป็น flight บังคับ อืม ปิดบัญชีบ้านมันเป็น flight บังคับไง เพราะพี่หมดเวลาผ่อนและไง,80.95,87.05,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-25/ch-08-20108001493093829-1130812.wav
ไม่ได้ พี่ปิดบัญชียอดตั้งสี่หมื่นห้า,76.92,80.23,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-25/ch-08-20108001493093829-1130812.wav
หมดเวลาแล้วไง ต้องปิดบัญชีบ้านวันนี้ ศุกร์นี้และ เออนะ นะ,67.06,72.69,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-25/ch-08-20108001493093829-1130812.wav
เพราะว่าเดือนนี้พี่จะปิดบัญชีบ้าน,63.7,66.32,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-25/ch-08-20108001493093829-1130812.wav
หมายถึงว่าปิดบัญชี,194.17,195.95,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-25/ch-33-20133001493105596-1223089.wav
เดี๋ยวจะขออนุญาต ปิดบัญชีปิดบัตรเลยอ่ะค่ะ คือคุณติดตามมากเกินเหตุล่ะค่ะ,138.26,144.22,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-19/ch-180-20280001492583179-162107.wav
จะ เอ่อ จะเป็นวันที่ยี่สิบสองอ่ะค่ะ แต่ว่าจะปิดบัญชีเลยอ่ะค่ะ,22.25,29.42,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-19/ch-162-20262001492579368-136334.wav
เอ่อ พี่ปิดบัญชี,628.8,630.22,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-25/ch-112-20212001493100317-1171241.wav
อ่าพอดี อ่ามีทางฝ่ายกฎหมายโทรมาว่า จะลดยอด %(ปิ)% การปิดบัญชีให้อ่ะค่ะ หนูเลยจะสอบถามอ่ะค่ะว่าเอ่อ,53.45,62.01,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-20/ch-98-20198001492678488-601237.wav
มันมีเอ่อ อันนี้ทำได้แค่สองอย่างใช่ไหมครับ ผ่อนจ่ายกับปิดบัญชีเลยใช่ไหมฮะ,52,56.55,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-25/ch-80-40180001493098690-1702423.wav
อ๋อเหมือนกับว่าปิดบัญชีนะครับ ถ้ารวมทั้งหมด,86.8,89.49,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-25/ch-152-40252001493094413-1675293.wav
ห้าร้อยบาทอ่ะตอนแรก ตอนแรกมีมีน้องอย่างเงี้ยโทรมาเหมือนกันบอกว่าพี่จะปิดบัญชีเลยมั้ย พี่ก็บอกว่า ถ้าเกิดพี่มีพี่ก็จะส่งไปให้พี่,46.9,55.86,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-24/ch-27-20127001493006942-1018060.wav
เขียนว่าเอ่อขอส่วนลดปิดบัญชีหนึ่งหมื่นบาทเหตุผล,746.85,751.21,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-24/ch-224-20324001493019654-1039706.wav
อืมปิดบัญชีเท่าไหร่อ่ะคะ,56.91,59.2,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-25/ch-08-20108001493096413-1146397.wav
โอเคจ้ะ ได้ปิดบัญชีหมดเรื่องหมดราวไม่ต้องโทรมาเนอะเธอเนาะ,718.7,722.5,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-24/ch-224-20324001493019654-1039706.wav
ถ้าปิดบัญชีเนี่ย จะลดให้เท่าไหร่คะ,42.65,45.03,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-24/ch-224-20324001493019654-1039706.wav
เพราะว่า อีกผมก็ จ่ายไป คราวก่อนเขาว่าเขาบอกว่า ปิดบัญชีไปแล้ว,111.7,116.92,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-25/ch-140-40240001493103456-1743637.wav
ใช่ครับ อิออนผมปิดบัญชีไปแล้ว,94.5,97.15,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-24/ch-56-40156001493021323-1545661.wav
เผื่อปิดบัญชีแล้วเผื่อ จะซื้อแอร์หรือ ผ่อนแอร์หรือผ่อนอะไร ก็,56.86,61.6,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-25/ch-194-20294001493104018-1205196.wav
อ๋อถ้าถ้าเกิดสมมุติว่า มันเหลือสักงวดนึงสองงวดสุดท้ายเนี้ย ปิดบัญชีได้เปล่าคะ,49.7,54.79,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-25/ch-194-20294001493104018-1205196.wav
อ๋อ ไม่ ก็ผมนึกว่ารวม รวมยอดที่ปิดบัญชีเลยเงี้ย มันค้างอีกเท่าไหร่,52.65,58.25,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20170400_COLBKK_P1/2017-04-25/ch-75-40175001493099353-1707538.wav
เอ่อจะเฟิร์ม Fax ลูกค้าขอหนังสือปิดบัญชีค่ะ,6.31,9.65,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0311_12/ch-34-30134001489211878-26591.wav
เอ่อ พี่ พี่ว่าจะไปปิดบัญชีแล้วก็ยกเลิกบัตรด้วยอ่ะค่ะ,283.95,288,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0313_13/ch-62-30162001489385902-44453.wav
เค้าจะสั่งอ่าส่งเอกสารการปิดบัญชีมาให้ของลูกค้าชื่อ %name% น่ะค่ะ,15.86,21.36,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0310_10/ch-98-30198001489116647-12739.wav
จะให้ปิดบัญชีและยกเลิกบัตร ในเนื้อ เนื้อ เนื้อความ ของหนังสือแหละจ้ะ,280.55,284.7,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0313_13/ch-40-30140001489386499-44582.wav
การปิดบัญชีอ่ะค่ะ ยกเลิกบัตร ไม่ทราบว่าได้แล้วรึยังคะ,8.8,12.77,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0313_13/ch-40-30140001489386499-44582.wav
ยอดปิดบัญชีใช่ไหมครับ อ่าครับผม ขอบคุณครับ ครับผม ครับ สวัสดีครับ,287.08,292,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0313_13/ch-78-30178001489386178-44517.wav
ขอ check ยอดปิดบัญชีอ่ะค่ะ,6.8,9.15,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_12/ch-15-30115001489038244-4104.wav
ใช่ค่ะต้องการหนังสือปิดบัญชี เพื่อไปแนบกับเอกสารที่เรายื่นให้เขา ถ้าไม่งั้นมันก็จะติด Blacklist อยู่อย่างเงี้ย,295,300.9,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_10/ch-108-30208001489028648-1442.wav
ผมว่า ผมผมผมปิดตอนนี้ผมปิด %(บัน)% ปิดบัญชีไปหมดแล้วใช่มั้ยครับ,82.36,85.94,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_15/ch-95-30195001489048737-7006.wav
โอเค แต่อันนี้ก็คือพี่ปิดบัญชี พี่ยกเลิกการใช้ไปเลยนะน้องนะ,229.4,233.93,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_10/ch-91-30191001489031632-2435.wav
ขอหนังสือใบปิดบัญชีใช่มั้ยครับ,296.2,298.65,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_10/ch-54-30154001489031545-2401.wav
ครับ ยอดปิดบัญชีเท่าไรอะ,236.9,238.04,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_15/ch-44-30144001489049402-7220.wav
แล้วเออแล้วปิดบัญชีได้เลยรึเปล่าคะ,167.49,171.38,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0311_09/ch-51-30151001489199610-23476.wav
ค่ะ จะปิดบัญชีอ่ะค่ะ,20.81,22.69,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0311_09/ch-51-30151001489199610-23476.wav
แล้วเอ่อเช็ก สามารถเช็กได้มั้ยคะว่าปิดบัญชีตั้งแต่เดือนไหนแล้วอ่ะคะ ผ่านมากี่เดือนแล้วอะไรเงี้ยค่ะ,306.25,313.17,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_15/ch-64-30164001489048431-6902.wav
ตัว ตัวที่งวดของทองหมด เค้าไม่ได้ปิดบัญชีตัวนี้ให้,20.15,24.87,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_15/ch-74-30174001489047517-6600.wav
ได้คุยกับเจ้าพนักงานบอกว่า จะโอนเงินเข้าไปปิดบัญชีของบีควิกอ่ะค่ะ,7.59,13.81,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_15/ch-74-30174001489047517-6600.wav
อ่า ใช่ค่ะ ยอด ยอดปิดบัญชีค่ะ,15.1,18.65,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_12/ch-92-30192001489038974-4284.wav
ถ้าว่า ยอดค้างเบื้องต้นนี่ถ้าว่าปิดบัญชีทั้งหมดนี่มันจะอยู่ที่เท่าไหร่ครับ,149.5,153.65,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0310_10/ch-22-30122001489115977-12545.wav
นะครับ ถ้าว่าปิดบัญชีอ่ะครับเท่าไหร่อ่ะครับตอนนี้,103.5,106.05,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0310_10/ch-22-30122001489115977-12545.wav
บัตรนี้ตั้งแต่ว่าปิดบัญชีของโทรศัพท์มือถือ แล้วก็คือใช้ไม่ได้เลยใช่ไหมค่ะ,255.26,259.46,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_16/ch-80-30180001489053371-8351.wav
อ่า โทรเข้ามาขอเอกสารปิดบัญชี แล้วที่ว่ารอสองสัปดาห์ มีส่งแบบให้ทาง,186.7,192.7,\\192.168.1.70\Data1\Logger\ACU\AEON_CMS\20170300_CMSHY_P1/0309_15/ch-38-30138001489047115-6487.wav
